City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
381,Peniche,PT,39.3558,-9.3811,71.89,85,5,11.68,
382,Ginir,ET,7.1333,40.7,59.67,79,22,10.6,
383,Coquimbo,CL,-29.9533,-71.3436,62.33,67,0,8.05,
384,Tilichiki,RU,60.4667,166.1,42.98,80,98,3.42,
385,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,58,90,19.57,
386,Faya,SA,18.3851,42.4509,77.11,54,98,15.17,
387,Arona,ES,28.0996,-16.681,77.52,44,0,8.01,
388,Kupang,ID,-10.1667,123.5833,75.07,85,7,8.7,
389,Waipawa,NZ,-41.4122,175.5153,49.1,92,90,1.07,
390,Hofn,IS,64.2539,-15.2082,53.62,50,0,29.93,
391,Tessalit,ML,20.1986,1.0114,107.24,7,21,11.7,
392,Portland,US,45.5234,-122.6762,59.85,84,100,3.0,
393,Falmouth,GB,50.1544,-5.0711,63.79,100,90,10.36,
394,Haines Junction,CA,60.7522,-137.5108,66.15,27,37,10.36,
395,Bontang,ID,0.1333,117.5,77.02,88,72,4.41,
396,Algeciras,ES,36.1333,-5.4505,74.88,64,0,9.22,
397,Pankovka,RU,58.5,31.1999,54.63,96,100,2.1,
398,Snyder,US,32.7179,-100.9176,93.54,52,1,14.97,
399,Kirakira,SB,-10.4544,161.9205,78.66,86,45,8.32,
400,Garmsar,IR,35.2182,52.3409,91.89,5,0,5.48,
401,Koceljeva,RS,44.4736,19.8117,67.6,88,39,5.21,
402,Ocotepec,MX,17.2167,-93.15,69.87,70,98,2.1,
403,Kilgore,US,32.3863,-94.8758,89.02,58,75,16.11,
404,Moron,AR,-34.6534,-58.6198,61.02,41,96,5.99,
405,Arsk,RU,56.0915,49.8778,67.78,91,49,8.88,
406,Lugovoy,KZ,42.9472,72.7644,66.31,46,42,7.85,
407,Namanga,KE,-2.5433,36.7905,65.98,59,37,3.71,
408,Azuaga,ES,38.2667,-5.6833,87.96,24,1,14.74,
409,Storforshei,NO,66.4043,14.5233,58.78,87,75,3.44,
410,Roebourne,AU,-20.7833,117.1333,73.63,71,99,8.52,
411,Sinnamary,GF,5.3833,-52.95,80.74,81,91,7.76,
412,Bargur,IN,12.5424,78.3539,79.02,60,100,13.15,
413,Urengoy,RU,65.9667,78.3667,48.25,88,98,9.64,
414,Porto Murtinho,BR,-21.6989,-57.8825,78.33,39,74,7.83,
415,Petawawa,CA,45.9001,-77.3328,69.39,49,100,3.44,
416,Hakodate,JP,41.7758,140.7367,60.93,87,100,2.77,
417,Caravelas,BR,-17.7125,-39.2481,77.25,71,52,6.46,
418,Copiapo,CL,-27.3667,-70.3333,58.69,6,4,5.37,
419,Sa Kaeo,TH,13.75,102.3333,76.48,86,96,11.43,
420,Providencia,MX,28.7167,-111.5833,103.28,16,5,1.01,
421,Tual,ID,-5.6667,132.75,81.12,82,33,17.25,
422,Necochea,AR,-38.5473,-58.7368,60.04,44,100,14.27,
423,Sechura,PE,-5.5569,-80.8222,78.28,57,26,11.1,
424,Mitsamiouli,KM,-11.3847,43.2844,77.58,66,7,10.67,
425,Muchkapskiy,RU,51.8513,42.4717,62.87,83,68,5.14,
426,Imatra,FI,61.1719,28.7524,70.18,62,49,7.09,
427,Hay River,CA,60.8156,-115.7999,40.98,100,90,5.75,
428,Ilulissat,GL,69.2167,-51.1,39.22,70,75,5.75,
429,San Policarpo,PH,12.1791,125.5072,77.49,89,100,5.84,
430,Sisimiut,GL,66.9395,-53.6735,39.87,73,32,7.27,
431,Riyadh,SA,24.6877,46.7219,100.45,8,0,13.8,
432,Thanh Hoa,VN,19.8,105.7667,78.73,90,92,3.62,
433,Husainabad,IN,24.5333,84.0167,86.72,60,97,8.88,
434,Los Llanos De Aridane,ES,28.6585,-17.9182,74.95,41,0,13.8,
435,Vila Praia De Ancora,PT,41.811,-8.8526,86.49,53,21,15.01,
436,Porto Novo,BJ,6.4965,2.6036,80.42,78,99,7.96,
437,Las Lomas,PA,8.4333,-82.4,84.27,70,22,7.18,
438,Gushikawa,JP,26.3544,127.8686,78.8,90,1,3.44,
439,Ithaki,GR,38.3642,20.7185,74.77,75,6,10.96,
440,Doha,QA,25.2867,51.5333,94.98,31,0,12.66,
441,Bay Roberts,CA,47.5999,-53.2648,53.35,77,93,6.35,
442,Sambava,MG,-14.2667,50.1667,73.36,78,39,10.51,
443,Bogorodskoye,RU,56.55,37.8833,57.94,92,99,5.5,
444,Korla,CN,41.7597,86.1469,69.57,49,46,4.27,
445,Capitan Bado,PY,-23.2667,-55.5333,70.47,56,29,8.28,
446,Kapiri Mposhi,ZM,-13.9652,28.6809,55.67,53,0,6.67,
447,Port Blair,IN,11.6667,92.75,83.37,80,100,19.8,
448,Zaragoza,ES,41.6561,-0.8773,81.05,64,40,8.99,
449,Boyolangu,ID,-8.1181,111.8935,75.72,87,81,2.26,
450,Muros,ES,42.7762,-9.0603,84.24,61,0,16.15,
451,Grafenau,DE,48.8577,13.3974,68.18,69,69,0.72,
452,Antalaha,MG,-14.9003,50.2788,72.59,81,83,8.59,
453,Mogadishu,SO,2.0371,45.3438,78.24,79,43,18.84,
454,San Andres,CO,12.5847,-81.7006,87.82,70,40,9.22,
455,Tevaitoa,PF,-16.7833,-151.5,74.8,89,95,8.93,
456,Bandarbeyla,SO,9.4942,50.8122,79.18,81,78,32.53,
457,Veraval,IN,20.9,70.3667,85.42,79,4,15.3,
458,Katherine,AU,-14.4667,132.2667,53.92,66,24,8.05,
459,Half Moon Bay,US,37.4636,-122.4286,73.58,55,1,5.75,
460,Santa Rosa,PH,14.3122,121.1114,81.1,89,100,2.17,
461,Ustka,PL,54.5805,16.8619,62.83,86,66,6.42,
462,Locri,IT,38.2414,16.2623,76.91,73,27,5.37,
463,Gaeta,IT,41.2183,13.5628,74.77,85,92,4.99,
464,Ponta Delgada,PT,37.7333,-25.6667,68.72,83,75,3.44,
465,Riacho De Santana,BR,-13.6092,-42.9389,88.59,27,70,6.91,
466,Hirara,JP,24.8,125.2833,81.91,84,98,11.83,
467,Taos,US,36.4072,-105.5731,88.21,11,1,1.99,
468,Kautokeino,NO,69.0125,23.0412,68.52,51,100,29.21,
469,Marsa Matruh,EG,31.3525,27.2453,73.11,76,3,10.36,
470,Kloulklubed,PW,7.0419,134.2556,79.3,77,98,9.6,
471,Tairua,NZ,-37.0167,175.85,56.08,87,82,1.57,
472,Maniitsoq,GL,65.4167,-52.9,37.24,82,82,2.93,
473,Puerto Baquerizo Moreno,EC,-0.9,-89.6,77.99,78,40,18.41,
474,Yelizovo,RU,53.1873,158.3805,55.54,71,75,11.18,
475,Flinders,AU,-34.5833,150.8552,54.25,70,3,7.0,
476,Oranjemund,NA,-28.55,16.4333,61.66,54,48,0.49,
477,Celestun,MX,20.8667,-90.4,86.83,59,100,6.15,
478,Yumen,CN,40.2833,97.2,74.08,21,89,7.4,
479,Pundaguitan,PH,6.3711,126.1689,82.36,75,95,8.97,
480,Egvekinot,RU,66.3167,-179.1667,38.41,77,99,0.51,
481,Raymondville,US,26.4815,-97.7831,93.9,46,54,14.23,
482,Angoche,MZ,-16.2325,39.9086,72.03,69,15,8.77,
483,Mobaye,CF,4.319,21.1786,78.98,69,95,3.76,
484,Saint Johnsbury,US,44.4192,-72.0151,66.52,60,90,3.44,
485,Batagay-Alyta,RU,67.8006,130.4114,51.66,57,100,6.55,
486,Sosnovo-Ozerskoye,RU,52.5249,111.5418,53.58,89,100,5.61,
487,Bosaso,SO,11.2842,49.1816,93.54,45,95,16.08,
488,Vila Franca Do Campo,PT,37.7167,-25.4333,68.41,61,5,1.63,
489,Ilhabela,BR,-23.7781,-45.3581,69.48,88,98,9.82,
490,Tazovskiy,RU,67.4667,78.7,42.58,92,100,9.48,
491,Olga,RU,43.7444,135.2892,56.1,100,100,2.8,
492,Itaueira,BR,-7.6033,-43.0256,96.46,21,3,4.83,
493,Komsomolskiy,UZ,40.4272,71.7189,81.75,29,46,4.61,
494,Isangel,VU,-19.55,169.2667,72.48,73,84,10.22,
495,Gilgit,PK,35.9221,74.3087,79.16,37,6,0.96,
496,Mackay,AU,-21.15,149.2,54.05,53,18,5.37,
497,Okha,RU,53.5739,142.9478,43.5,99,100,7.43,
498,Ulsteinvik,NO,62.3432,5.8487,61.16,91,99,3.0,
499,Ospitaletto,IT,45.1333,10.6,79.03,73,61,1.01,
500,Panchgani,IN,17.9167,73.8167,66.31,88,88,7.54,
501,Garden City,US,42.3256,-83.331,91.09,54,20,1.99,
502,Aktash,RU,50.3,87.7333,37.02,98,100,1.01,
503,Tagusao,PH,9.1924,117.8141,81.55,78,100,10.49,
504,Olinda,BR,-8.0089,-34.8553,76.73,73,40,14.97,
505,Naze,JP,28.3667,129.4833,74.98,91,100,5.08,
506,Pacific Grove,US,36.6177,-121.9166,71.62,46,1,4.0,
507,Homestead,US,25.4687,-80.4776,90.01,72,75,11.5,
508,Martapura,ID,-3.4167,114.85,75.29,100,22,0.0,
509,Villa Carlos Paz,AR,-31.4241,-64.4978,70.39,58,18,20.0,
510,Dingle,PH,10.9995,122.6711,76.42,95,100,1.16,
511,Tamiahua,MX,21.2667,-97.45,88.68,56,100,10.6,
512,Atakpame,TG,7.5333,1.1333,84.33,57,74,5.84,
513,Nishihara,JP,26.1842,127.7558,78.85,94,40,5.75,
514,Harper,LR,4.375,-7.7169,78.12,84,100,1.28,
515,Sioux Lookout,CA,50.1001,-91.917,61.18,94,90,9.22,
516,Nemuro,JP,43.3236,145.575,53.24,93,100,16.58,
517,Ko Samui,TH,9.5357,99.9357,82.83,72,100,17.11,
518,Price,US,39.5994,-110.8107,72.66,10,1,9.22,
519,Vysokogornyy,RU,50.1167,139.15,57.42,98,100,2.33,
520,Porto Velho,BR,-8.7619,-63.9039,91.45,49,40,2.3,
521,Baykit,RU,61.67,96.37,39.47,95,66,2.39,
522,Aksha,RU,50.2814,113.2867,57.0,85,100,5.73,
523,Krasnoselkup,RU,65.7,82.4667,48.96,97,100,10.74,
524,Kununurra,AU,-15.7667,128.7333,51.78,82,85,0.0,
525,Kudahuvadhoo,MV,2.6708,72.8944,83.62,74,46,14.67,
526,Xiongyue,CN,40.1774,122.1228,66.69,84,100,9.08,
527,Lakes Entrance,AU,-37.8811,147.981,52.18,90,100,22.19,
528,Katsuura,JP,35.1333,140.3,70.11,79,99,7.0,
529,Lompoc,US,34.6391,-120.4579,80.85,47,1,16.11,
530,Rio Grande,BR,-32.035,-52.0986,57.31,45,53,16.08,
531,Bria,CF,6.5423,21.9863,79.95,53,100,3.06,
532,Namatanai,PG,-3.6667,152.4333,78.91,82,18,9.46,
533,Villamontes,BO,-21.25,-63.5,78.06,36,3,4.18,
534,Qidong,CN,31.8128,121.6561,78.04,96,92,7.43,
535,Nelson Bay,AU,-32.7167,152.15,50.77,86,31,12.91,
536,Lebanon,US,36.2081,-86.2911,84.96,74,40,6.91,
537,Misasi,TZ,-3.0,33.0833,70.97,46,15,3.58,
538,Kikwit,CD,-5.041,18.8162,80.17,40,75,3.49,
539,Dubbo,AU,-32.25,148.6167,35.73,100,35,3.44,
540,Yokadouma,CM,3.5167,15.05,74.35,89,97,2.55,
541,Richards Bay,ZA,-28.783,32.0377,63.55,84,0,7.0,
542,Timmins,CA,48.4669,-81.3331,70.93,33,14,8.59,
543,Dali,CN,25.7,100.1833,59.4,94,100,2.15,
544,Mana,GF,5.6592,-53.7767,81.3,76,67,8.03,
545,Sibiti,CG,-3.6819,13.3499,76.51,70,89,2.26,
546,Sibu,MY,2.3,111.8167,73.71,88,40,6.91,
547,Powell,US,40.1578,-83.0752,84.88,70,75,1.99,
548,Dongsheng,CN,39.8161,109.9776,66.0,59,35,14.54,
549,Kalivai,GR,35.4512,24.1735,73.02,83,20,6.91,
550,Ciudad Bolivar,VE,8.1222,-63.5497,89.19,48,96,7.85,
551,Kapit,MY,2.0167,112.9333,73.45,99,100,1.39,
552,Sakakah,SA,29.9697,40.2064,90.97,13,0,11.61,
553,Baglung,NP,28.2719,83.5898,70.79,97,100,2.42,
554,Carballo,ES,43.213,-8.691,81.09,77,2,13.13,
555,Gazojak,TM,41.1875,61.4036,87.24,16,2,8.79,
556,Waddan,LY,29.1614,16.139,83.93,28,1,14.63,
557,Qandala,SO,11.472,49.8728,91.96,54,97,4.38,
558,Bereda,ES,43.2686,-7.5406,68.88,65,0,9.33,
559,Grand-Santi,GF,4.25,-54.3833,80.64,91,98,0.83,
560,Cambuci,BR,-21.5753,-41.9111,81.84,65,86,4.85,
561,Alihe,CN,50.5667,123.7167,52.38,84,3,2.44,
562,La Macarena,CO,2.1837,-73.7849,84.99,60,70,7.36,
563,San Juan,AR,-31.5375,-68.5364,79.74,40,3,5.95,
564,Sandy Bay,AU,-42.913,147.3532,57.06,94,90,4.0,
565,Angoram,PG,-4.0625,144.0661,71.85,99,37,2.21,
566,Bulgan,MN,48.8125,103.5347,51.67,90,97,2.55,
567,Kisangani,CD,0.5167,25.2,81.72,52,73,1.28,
568,Shimoda,JP,34.6667,138.95,67.15,81,100,1.21,
569,Changying,CN,52.8733,123.3213,49.69,89,2,3.09,
570,Kuvshinovo,RU,57.0295,34.1725,54.52,98,97,6.38,
571,Aracati,BR,-4.5617,-37.7697,87.31,50,16,8.88,
572,Nortelandia,BR,-14.4547,-56.8028,84.56,48,99,5.84,
573,Kurumkan,RU,54.3,110.3,52.43,86,96,3.53,
574,Khamanon,IN,30.8186,76.3508,90.79,35,2,9.8,
575,Vostok,RU,46.4856,135.8833,55.47,99,100,3.02,
576,Taoudenni,ML,22.6783,-3.9836,112.44,6,0,13.33,
577,Gat,IL,31.61,34.7642,77.4,4,0,7.34,
578,Araouane,ML,18.9048,-3.5265,106.52,10,1,0.87,
579,Poum,NC,-20.2333,164.0167,74.79,75,100,14.45,
580,Maracaju,BR,-21.6144,-55.1683,70.7,63,100,6.89,
581,Aguimes,ES,27.9054,-15.4461,79.43,34,0,23.02,
582,Barcelos,PT,41.5388,-8.6151,86.29,47,27,6.04,
583,Baijiantan,CN,45.6333,85.1833,71.67,47,98,16.87,
584,Rosario Do Sul,BR,-30.2583,-54.9142,59.65,46,37,8.59,
585,Merauke,ID,-8.4667,140.3333,78.03,88,61,11.03,
586,Samarai,PG,-10.6167,150.6667,80.15,85,10,10.96,
587,Seinajoki,FI,62.7945,22.8282,72.34,33,11,1.99,
588,Shahrud,IR,36.4182,54.9763,74.86,43,0,11.41,
589,Cotonou,BJ,6.3654,2.4183,80.58,78,20,11.5,
590,Poya,NC,-21.35,165.15,70.2,85,100,5.26,
591,Qinzhou,CN,21.95,108.6167,80.22,87,58,4.99,
592,Berdigestyakh,RU,62.0989,126.6992,47.79,91,33,6.89,
593,Balkanabat,TM,39.5108,54.3671,81.52,45,0,10.96,
594,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,54.19,71,75,11.18,
595,Havelock,US,34.8791,-76.9013,90.05,80,95,5.01,
596,Rosetta,EG,31.4044,30.4164,72.99,77,0,9.62,
597,Shwebo,MM,22.5667,95.7,79.54,79,90,12.86,
598,Tobermory,CA,45.2501,-81.6665,57.56,81,100,11.16,
599,Constitucion,CL,-35.3333,-72.4167,63.82,61,53,9.4,
600,Meulaboh,ID,4.1363,96.1285,77.38,86,92,4.23,
601,Sao Miguel,BR,-5.4667,-35.3667,86.77,64,10,17.87,
602,Najran,SA,17.4924,44.1277,90.25,12,55,5.46,
603,Hammerfest,NO,70.6634,23.6821,61.25,82,75,4.61,
604,Quatre Cocos,MU,-20.2078,57.7625,75.31,76,88,20.65,
605,Puerto Escondido,MX,15.85,-97.0667,77.83,69,90,0.0,
606,Carrollton,US,32.9537,-96.8903,91.76,62,40,3.0,
607,Russell,US,32.3502,-85.1999,87.96,72,75,4.61,
608,Deputatskiy,RU,69.3,139.9,45.64,55,43,3.51,
609,Sinnai,IT,39.3042,9.2036,79.25,55,0,6.91,
610,Dhing,IN,26.4667,92.4667,78.26,93,100,3.51,
611,Honningsvag,NO,70.9821,25.9704,51.55,93,75,5.75,
612,Minab,IR,27.1467,57.0801,90.9,68,10,4.85,
613,Iberia,US,29.9502,-91.7507,89.98,62,1,14.97,
614,Ilabaya,PE,-17.4208,-70.5133,75.88,23,47,9.22,
615,Tokur,RU,53.1333,132.9,46.04,98,44,3.8,
616,Prado,BR,-17.3411,-39.2208,76.86,73,47,8.77,
617,Resavica,RS,44.0408,21.5816,57.07,83,28,4.25,
618,Marawi,PH,7.9986,124.2928,66.65,96,100,2.86,
619,Lufilufi,WS,-13.8745,-171.5986,76.78,78,87,20.13,
620,Enid,US,36.3956,-97.8784,99.14,55,40,11.01,
621,Provost,CA,52.3501,-110.2683,66.65,53,99,15.41,
622,Chake Chake,TZ,-5.2459,39.7666,76.93,70,41,15.59,
623,Moroni,KM,-11.7022,43.2551,75.07,75,12,13.69,
624,Antigonish,CA,45.6169,-61.9986,63.14,60,55,1.99,
625,Brignais,FR,45.6736,4.7548,82.8,36,0,11.5,
626,Mataruska Banja,RS,43.6901,20.6109,65.98,72,20,0.0,
627,Fuling,CN,29.7022,107.3919,72.9,88,96,2.75,
628,Belford Roxo,BR,-22.7642,-43.3994,74.91,80,90,6.91,
629,Fonte Boa,BR,-2.4959,-66.2662,88.43,60,87,1.41,
630,Saint Anthony,US,45.0205,-93.218,84.52,54,1,1.99,
631,Yurty,RU,56.0498,97.6348,41.81,65,7,2.1,
632,Kantunilkin,MX,21.0917,-87.45,89.44,39,96,6.06,
633,Mongu,ZM,-15.2484,23.1274,61.41,29,0,6.49,
634,Rabo De Peixe,PT,37.8,-25.5833,67.51,83,75,3.44,
635,Rockford,US,42.2711,-89.094,93.54,43,40,5.75,
636,Victoria Point,AU,-27.5833,153.3,50.92,88,6,5.79,
637,Nha Trang,VN,12.25,109.1833,82.4,71,100,5.53,
638,Totness,SR,5.8833,-56.3167,83.48,65,43,7.56,
639,Inhambane,MZ,-23.865,35.3833,66.18,94,40,3.44,
640,Bayir,TR,37.2687,28.2167,68.52,74,34,2.04,
641,Nadym,RU,65.5333,72.5167,53.06,69,95,9.22,
642,Husavik,IS,66.0449,-17.3389,39.11,98,100,26.08,
643,Pokhara,NP,28.2333,83.9833,72.14,94,99,0.49,
644,Son Tay,VN,21.1378,105.505,82.33,88,100,3.04,
645,Okhansk,RU,57.7186,55.3877,62.67,69,46,3.96,
646,Macedo De Cavaleiros,PT,41.5382,-6.9611,80.31,63,50,6.4,
647,Khasan,RU,42.4308,130.6434,58.3,93,11,4.54,
648,Boueni,YT,-12.9025,45.0761,76.98,66,7,13.0,
649,Nauta,PE,-4.5061,-73.5757,92.95,45,15,2.46,
650,Isoka,ZM,-10.1606,32.6335,57.99,70,0,1.5,
651,Kaupanger,NO,61.1845,7.2404,59.49,87,75,13.8,
652,Krasnoborsk,RU,61.5598,45.934,63.23,51,29,3.65,
653,Telimele,GN,10.9167,-13.3333,80.94,67,100,2.62,
654,Korem,ET,12.5058,39.5228,64.87,23,98,2.1,
655,Inuvik,CA,68.3499,-133.7218,59.76,68,75,9.22,
656,Manama,BH,26.2154,50.5832,98.78,47,1,19.57,
657,Kuju,IN,23.7167,85.5,77.74,83,68,2.98,
658,Shelbyville,US,35.4834,-86.4603,84.25,43,99,8.03,
659,Makokou,GA,0.5738,12.8642,72.09,97,96,1.5,
660,Tutoia,BR,-2.7619,-42.2744,87.78,81,41,6.29,
661,Mahibadhoo,MV,3.7833,72.9667,83.41,74,48,14.88,
662,Cap Malheureux,MU,-19.9842,57.6142,75.69,70,82,13.0,
663,Teahupoo,PF,-17.8333,-149.2667,71.56,84,100,4.05,
664,Auki,SB,-8.7676,160.7034,77.34,88,48,4.83,
665,Narsaq,GL,60.9167,-46.05,48.42,82,100,5.44,
666,Butka,RU,56.7179,63.7866,54.01,65,66,0.87,
667,San Mateo Ixtatan,GT,15.8319,-91.4781,69.35,76,95,2.08,
668,Singkang,MY,2.1006,102.7994,78.69,89,95,2.68,
669,Rawlins,US,41.7911,-107.2387,64.62,15,1,14.97,
670,Morant Bay,JM,17.8815,-76.4093,86.67,68,55,11.63,
671,Karpogory,RU,64.0019,44.4451,66.94,43,72,4.27,
672,Tomatlan,MX,19.9333,-105.25,93.38,36,4,9.48,
673,Yarmouth,US,41.7057,-70.2286,73.45,63,1,9.22,
674,Gizo,SB,-8.103,156.8419,81.18,78,13,7.65,
675,Surt,LY,31.2089,16.5887,72.01,77,0,12.39,clear sky
676,Kapaa,US,22.0752,-159.319,79.12,69,75,4.0,broken clouds
677,Ushuaia,AR,-54.8,-68.3,40.66,75,0,1.14,clear sky
678,Hilo,US,19.7297,-155.09,77.79,76,1,3.44,light rain
679,Luderitz,NA,-26.6481,15.1594,62.8,53,60,3.22,broken clouds
680,Kodiak,US,57.79,-152.4072,49.51,81,90,4.61,overcast clouds
681,Vanimo,PG,-2.6741,141.3028,76.1,89,55,6.04,broken clouds
682,Canico,PT,32.6333,-16.85,80.13,36,20,19.57,few clouds
683,Puerto Ayora,EC,-0.7393,-90.3518,84.16,87,84,7.0,light rain
684,Wagar,SD,16.1525,36.2032,100.74,18,66,4.29,broken clouds
685,Pisco,PE,-13.7,-76.2167,68.05,68,90,17.27,overcast clouds
686,Busselton,AU,-33.65,115.3333,53.1,84,87,3.96,overcast clouds
687,Nanakuli,US,21.3906,-158.1547,78.75,83,1,6.91,clear sky
688,Cape Town,ZA,-33.9258,18.4232,64.11,50,0,9.22,clear sky
689,Punta Arenas,CL,-53.15,-70.9167,41.02,90,0,6.91,clear sky
690,Nyurba,RU,63.2842,118.3319,40.95,79,48,5.5,scattered clouds
691,Georgetown,MY,5.4112,100.3354,82.89,82,20,1.14,few clouds
692,Barrow,US,71.2906,-156.7887,39.22,81,90,8.05,overcast clouds
693,Golyshmanovo,RU,56.3979,68.3728,50.59,76,34,3.96,scattered clouds
694,Bethel,US,41.3712,-73.414,79.81,44,1,1.01,clear sky
695,Albany,US,42.6001,-73.9662,78.31,53,95,1.99,overcast clouds
696,Sorland,NO,67.667,12.6934,53.67,98,100,16.26,overcast clouds
697,Codrington,AU,-38.2667,141.9667,48.24,91,6,5.64,clear sky
698,Nouadhibou,MR,20.931,-17.0347,75.18,69,5,11.5,dust
699,Olafsvik,IS,64.8945,-23.7142,43.34,59,90,15.37,overcast clouds
700,Lasa,IT,46.6166,10.7002,69.71,86,73,5.28,broken clouds
701,Norman Wells,CA,65.282,-126.8329,59.04,67,75,4.61,broken clouds
702,Diego De Almagro,CL,-26.3667,-70.05,81.88,5,0,7.11,clear sky
703,Quang Ngai,VN,15.1167,108.8,77.92,88,100,3.71,moderate rain
704,Talnakh,RU,69.4865,88.3972,34.16,100,100,3.38,light rain
705,Kahului,US,20.8947,-156.47,81.34,65,1,6.91,clear sky
706,Urumqi,CN,43.801,87.6005,61.75,82,0,11.18,clear sky
707,Avera,US,33.194,-82.5271,89.91,64,84,12.01,broken clouds
708,Arraial Do Cabo,BR,-22.9661,-42.0278,75.06,83,75,8.05,broken clouds
709,Solwezi,ZM,-12.1688,26.3894,57.33,54,0,3.09,clear sky
710,Bairiki,KI,1.3292,172.9752,78.8,89,20,6.91,light rain
711,Bluff,NZ,-46.6,168.3333,42.93,87,12,7.0,few clouds
712,Hobart,AU,-42.8794,147.3294,57.02,94,90,3.0,drizzle
713,Cidreira,BR,-30.1811,-50.2056,59.67,55,3,16.17,clear sky
714,Avarua,CK,-21.2078,-159.775,71.65,83,75,9.22,light rain
715,Bredasdorp,ZA,-34.5322,20.0403,54.72,94,75,3.44,broken clouds
716,Westport,US,41.1415,-73.3579,79.61,58,1,1.01,clear sky
717,Erenhot,CN,43.6475,111.9767,72.52,34,68,17.81,broken clouds
718,Atuona,PF,-9.8,-139.0333,78.96,76,15,14.99,light rain
719,Gibara,CU,21.1097,-76.1317,90.72,67,93,10.0,overcast clouds
720,Bambous Virieux,MU,-20.3428,57.7575,75.45,73,75,14.97,broken clouds
721,Camrose,CA,53.0168,-112.8353,63.82,58,0,9.86,clear sky
722,Mar Del Plata,AR,-38.0023,-57.5575,54.12,60,0,8.01,light rain
723,Tuktoyaktuk,CA,69.4541,-133.0374,41.0,87,40,8.05,scattered clouds
724,Longyearbyen,SJ,78.2186,15.6401,37.24,60,75,2.3,broken clouds
725,Sola,VU,-13.8833,167.55,81.27,74,20,11.5,few clouds
726,Butaritari,KI,3.0707,172.7902,82.35,73,44,12.37,light rain
727,Rikitea,PF,-23.1203,-134.9692,75.18,84,91,16.6,overcast clouds
728,Altamont,US,42.2068,-121.7372,60.78,42,90,3.0,overcast clouds
729,Dikson,RU,73.5069,80.5464,31.89,99,100,4.97,overcast clouds
730,Mataura,NZ,-46.1927,168.8643,37.26,95,15,3.15,few clouds
731,Kieta,PG,-6.2167,155.6333,78.85,85,16,5.12,light rain
732,Vilhena,BR,-12.7406,-60.1458,74.59,83,72,6.96,broken clouds
733,Nikolskoye,RU,59.7035,30.7861,71.49,61,100,6.24,light rain
734,Ponta Do Sol,PT,32.6667,-17.1,77.63,61,0,5.64,clear sky
735,Fare,PF,-16.7,-151.0167,76.82,82,97,3.83,moderate rain
736,Nantucket,US,41.2835,-70.0995,68.14,71,1,18.41,clear sky
737,La Paz,BO,-16.5,-68.15,54.77,40,60,11.77,broken clouds
738,Coahuayana,MX,18.7333,-103.6833,89.08,48,100,7.29,overcast clouds
739,Muswellbrook,AU,-32.2667,150.9,45.32,93,97,5.12,overcast clouds
740,Umm Lajj,SA,25.0213,37.2685,87.71,59,0,7.58,clear sky
741,Tigil,RU,57.8,158.6667,43.02,94,100,4.45,overcast clouds
742,Tura,IN,25.5198,90.2201,73.56,97,99,3.96,overcast clouds
743,Pevek,RU,69.7008,170.3133,31.84,90,58,7.38,broken clouds
744,Te Anau,NZ,-45.4167,167.7167,41.07,91,16,1.21,few clouds
745,Fort Saint James,CA,54.4333,-124.25,59.92,36,14,4.83,few clouds
