City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1049,Manyana,BW,-23.4,21.7167,59.61,36,1,8.5,clear sky
1050,Ostrovnoy,RU,68.0531,39.5131,69.31,44,24,22.12,few clouds
1051,Taltal,CL,-25.4,-70.4833,67.32,61,8,3.78,clear sky
1052,Grants,US,35.1473,-107.8514,82.63,7,1,10.36,clear sky
1053,Sinop,TR,41.7711,34.8709,56.77,84,69,2.55,broken clouds
1054,Umaria,IN,23.5333,80.8333,80.56,73,91,3.02,overcast clouds
1055,Vila,PT,42.0304,-8.1588,75.74,46,34,7.38,scattered clouds
1056,Peniche,PT,39.3558,-9.3811,71.89,85,5,11.68,clear sky
1057,Ginir,ET,7.1333,40.7,59.67,79,22,10.6,few clouds
1058,Coquimbo,CL,-29.9533,-71.3436,62.33,67,0,8.05,clear sky
1059,Tilichiki,RU,60.4667,166.1,42.98,80,98,3.42,overcast clouds
1060,Havre-Saint-Pierre,CA,50.2334,-63.5986,52.16,58,90,19.57,overcast clouds
1061,Faya,SA,18.3851,42.4509,77.11,54,98,15.17,overcast clouds
1062,Arona,ES,28.0996,-16.681,77.52,44,0,8.01,clear sky
1063,Kupang,ID,-10.1667,123.5833,75.07,85,7,8.7,clear sky
1064,Waipawa,NZ,-41.4122,175.5153,49.1,92,90,1.07,overcast clouds
1065,Hofn,IS,64.2539,-15.2082,53.62,50,0,29.93,clear sky
1066,Tessalit,ML,20.1986,1.0114,107.24,7,21,11.7,few clouds
1067,Portland,US,45.5234,-122.6762,59.85,84,100,3.0,light rain
1068,Falmouth,GB,50.1544,-5.0711,63.79,100,90,10.36,fog
1069,Haines Junction,CA,60.7522,-137.5108,66.15,27,37,10.36,scattered clouds
1070,Bontang,ID,0.1333,117.5,77.02,88,72,4.41,broken clouds
1071,Algeciras,ES,36.1333,-5.4505,74.88,64,0,9.22,clear sky
1072,Pankovka,RU,58.5,31.1999,54.63,96,100,2.1,light rain
1073,Snyder,US,32.7179,-100.9176,93.54,52,1,14.97,clear sky
1074,Kirakira,SB,-10.4544,161.9205,78.66,86,45,8.32,scattered clouds
1075,Garmsar,IR,35.2182,52.3409,91.89,5,0,5.48,clear sky
1076,Koceljeva,RS,44.4736,19.8117,67.6,88,39,5.21,scattered clouds
1077,Ocotepec,MX,17.2167,-93.15,69.87,70,98,2.1,overcast clouds
1078,Kilgore,US,32.3863,-94.8758,89.02,58,75,16.11,broken clouds
1079,Moron,AR,-34.6534,-58.6198,61.02,41,96,5.99,overcast clouds
1080,Arsk,RU,56.0915,49.8778,67.78,91,49,8.88,scattered clouds
1081,Lugovoy,KZ,42.9472,72.7644,66.31,46,42,7.85,scattered clouds
1082,Namanga,KE,-2.5433,36.7905,65.98,59,37,3.71,scattered clouds
1083,Azuaga,ES,38.2667,-5.6833,87.96,24,1,14.74,clear sky
1084,Storforshei,NO,66.4043,14.5233,58.78,87,75,3.44,light intensity drizzle rain
1085,Roebourne,AU,-20.7833,117.1333,73.63,71,99,8.52,overcast clouds
1086,Sinnamary,GF,5.3833,-52.95,80.74,81,91,7.76,overcast clouds
1087,Bargur,IN,12.5424,78.3539,79.02,60,100,13.15,overcast clouds
1088,Urengoy,RU,65.9667,78.3667,48.25,88,98,9.64,overcast clouds
1089,Porto Murtinho,BR,-21.6989,-57.8825,78.33,39,74,7.83,broken clouds
1090,Petawawa,CA,45.9001,-77.3328,69.39,49,100,3.44,overcast clouds
1091,Hakodate,JP,41.7758,140.7367,60.93,87,100,2.77,overcast clouds
1092,Caravelas,BR,-17.7125,-39.2481,77.25,71,52,6.46,broken clouds
1093,Copiapo,CL,-27.3667,-70.3333,58.69,6,4,5.37,clear sky
1094,Sa Kaeo,TH,13.75,102.3333,76.48,86,96,11.43,overcast clouds
1095,Providencia,MX,28.7167,-111.5833,103.28,16,5,1.01,clear sky
1096,Tual,ID,-5.6667,132.75,81.12,82,33,17.25,heavy intensity rain
1097,Necochea,AR,-38.5473,-58.7368,60.04,44,100,14.27,overcast clouds
1098,Sechura,PE,-5.5569,-80.8222,78.28,57,26,11.1,scattered clouds
1099,Mitsamiouli,KM,-11.3847,43.2844,77.58,66,7,10.67,clear sky
1100,Muchkapskiy,RU,51.8513,42.4717,62.87,83,68,5.14,broken clouds
1101,Imatra,FI,61.1719,28.7524,70.18,62,49,7.09,scattered clouds
1102,Hay River,CA,60.8156,-115.7999,40.98,100,90,5.75,light rain
1103,Ilulissat,GL,69.2167,-51.1,39.22,70,75,5.75,broken clouds
1104,San Policarpo,PH,12.1791,125.5072,77.49,89,100,5.84,overcast clouds
1105,Sisimiut,GL,66.9395,-53.6735,39.87,73,32,7.27,scattered clouds
1106,Riyadh,SA,24.6877,46.7219,100.45,8,0,13.8,dust
1107,Thanh Hoa,VN,19.8,105.7667,78.73,90,92,3.62,overcast clouds
1108,Husainabad,IN,24.5333,84.0167,86.72,60,97,8.88,overcast clouds
1109,Los Llanos De Aridane,ES,28.6585,-17.9182,74.95,41,0,13.8,clear sky
1110,Vila Praia De Ancora,PT,41.811,-8.8526,86.49,53,21,15.01,few clouds
1111,Porto Novo,BJ,6.4965,2.6036,80.42,78,99,7.96,light rain
1112,Las Lomas,PA,8.4333,-82.4,84.27,70,22,7.18,few clouds
1113,Gushikawa,JP,26.3544,127.8686,78.8,90,1,3.44,clear sky
1114,Ithaki,GR,38.3642,20.7185,74.77,75,6,10.96,clear sky
1115,Doha,QA,25.2867,51.5333,94.98,31,0,12.66,clear sky
1116,Bay Roberts,CA,47.5999,-53.2648,53.35,77,93,6.35,overcast clouds
1117,Sambava,MG,-14.2667,50.1667,73.36,78,39,10.51,scattered clouds
1118,Bogorodskoye,RU,56.55,37.8833,57.94,92,99,5.5,overcast clouds
1119,Korla,CN,41.7597,86.1469,69.57,49,46,4.27,scattered clouds
1120,Capitan Bado,PY,-23.2667,-55.5333,70.47,56,29,8.28,scattered clouds
1121,Kapiri Mposhi,ZM,-13.9652,28.6809,55.67,53,0,6.67,clear sky
1122,Port Blair,IN,11.6667,92.75,83.37,80,100,19.8,overcast clouds
1123,Zaragoza,ES,41.6561,-0.8773,81.05,64,40,8.99,scattered clouds
1124,Boyolangu,ID,-8.1181,111.8935,75.72,87,81,2.26,broken clouds
1125,Muros,ES,42.7762,-9.0603,84.24,61,0,16.15,clear sky
1126,Grafenau,DE,48.8577,13.3974,68.18,69,69,0.72,broken clouds
1127,Antalaha,MG,-14.9003,50.2788,72.59,81,83,8.59,broken clouds
1128,Mogadishu,SO,2.0371,45.3438,78.24,79,43,18.84,scattered clouds
1129,San Andres,CO,12.5847,-81.7006,87.82,70,40,9.22,scattered clouds
1130,Tevaitoa,PF,-16.7833,-151.5,74.8,89,95,8.93,moderate rain
1131,Bandarbeyla,SO,9.4942,50.8122,79.18,81,78,32.53,broken clouds
1132,Veraval,IN,20.9,70.3667,85.42,79,4,15.3,clear sky
1133,Katherine,AU,-14.4667,132.2667,53.92,66,24,8.05,few clouds
1134,Half Moon Bay,US,37.4636,-122.4286,73.58,55,1,5.75,clear sky
1135,Santa Rosa,PH,14.3122,121.1114,81.1,89,100,2.17,moderate rain
1136,Ustka,PL,54.5805,16.8619,62.83,86,66,6.42,broken clouds
1137,Locri,IT,38.2414,16.2623,76.91,73,27,5.37,scattered clouds
1138,Gaeta,IT,41.2183,13.5628,74.77,85,92,4.99,moderate rain
1139,Ponta Delgada,PT,37.7333,-25.6667,68.72,83,75,3.44,broken clouds
1140,Riacho De Santana,BR,-13.6092,-42.9389,88.59,27,70,6.91,broken clouds
1141,Hirara,JP,24.8,125.2833,81.91,84,98,11.83,overcast clouds
1142,Taos,US,36.4072,-105.5731,88.21,11,1,1.99,clear sky
1143,Kautokeino,NO,69.0125,23.0412,68.52,51,100,29.21,overcast clouds
1144,Marsa Matruh,EG,31.3525,27.2453,73.11,76,3,10.36,clear sky
1145,Kloulklubed,PW,7.0419,134.2556,79.3,77,98,9.6,overcast clouds
1146,Tairua,NZ,-37.0167,175.85,56.08,87,82,1.57,broken clouds
1147,Maniitsoq,GL,65.4167,-52.9,37.24,82,82,2.93,broken clouds
1148,Puerto Baquerizo Moreno,EC,-0.9,-89.6,77.99,78,40,18.41,scattered clouds
1149,Yelizovo,RU,53.1873,158.3805,55.54,71,75,11.18,light rain
1150,Flinders,AU,-34.5833,150.8552,54.25,70,3,7.0,clear sky
1151,Oranjemund,NA,-28.55,16.4333,61.66,54,48,0.49,scattered clouds
1152,Celestun,MX,20.8667,-90.4,86.83,59,100,6.15,overcast clouds
1153,Yumen,CN,40.2833,97.2,74.08,21,89,7.4,overcast clouds
1154,Pundaguitan,PH,6.3711,126.1689,82.36,75,95,8.97,overcast clouds
1155,Egvekinot,RU,66.3167,-179.1667,38.41,77,99,0.51,overcast clouds
1156,Raymondville,US,26.4815,-97.7831,93.9,46,54,14.23,broken clouds
1157,Angoche,MZ,-16.2325,39.9086,72.03,69,15,8.77,few clouds
1158,Mobaye,CF,4.319,21.1786,78.98,69,95,3.76,overcast clouds
1159,Saint Johnsbury,US,44.4192,-72.0151,66.52,60,90,3.44,overcast clouds
1160,Batagay-Alyta,RU,67.8006,130.4114,51.66,57,100,6.55,overcast clouds
1161,Sosnovo-Ozerskoye,RU,52.5249,111.5418,53.58,89,100,5.61,overcast clouds
1162,Bosaso,SO,11.2842,49.1816,93.54,45,95,16.08,overcast clouds
1163,Vila Franca Do Campo,PT,37.7167,-25.4333,68.41,61,5,1.63,clear sky
1164,Ilhabela,BR,-23.7781,-45.3581,69.48,88,98,9.82,overcast clouds
1165,Tazovskiy,RU,67.4667,78.7,42.58,92,100,9.48,overcast clouds
1166,Olga,RU,43.7444,135.2892,56.1,100,100,2.8,light rain
1167,Itaueira,BR,-7.6033,-43.0256,96.46,21,3,4.83,clear sky
1168,Komsomolskiy,UZ,40.4272,71.7189,81.75,29,46,4.61,scattered clouds
1169,Isangel,VU,-19.55,169.2667,72.48,73,84,10.22,broken clouds
1170,Gilgit,PK,35.9221,74.3087,79.16,37,6,0.96,clear sky
1171,Mackay,AU,-21.15,149.2,54.05,53,18,5.37,few clouds
1172,Okha,RU,53.5739,142.9478,43.5,99,100,7.43,moderate rain
1173,Ulsteinvik,NO,62.3432,5.8487,61.16,91,99,3.0,moderate rain
1174,Ospitaletto,IT,45.1333,10.6,79.03,73,61,1.01,broken clouds
1175,Panchgani,IN,17.9167,73.8167,66.31,88,88,7.54,overcast clouds
1176,Garden City,US,42.3256,-83.331,91.09,54,20,1.99,few clouds
1177,Aktash,RU,50.3,87.7333,37.02,98,100,1.01,overcast clouds
1178,Tagusao,PH,9.1924,117.8141,81.55,78,100,10.49,overcast clouds
1179,Olinda,BR,-8.0089,-34.8553,76.73,73,40,14.97,scattered clouds
1180,Naze,JP,28.3667,129.4833,74.98,91,100,5.08,overcast clouds
1181,Pacific Grove,US,36.6177,-121.9166,71.62,46,1,4.0,clear sky
1182,Homestead,US,25.4687,-80.4776,90.01,72,75,11.5,broken clouds
1183,Martapura,ID,-3.4167,114.85,75.29,100,22,0.0,few clouds
1184,Villa Carlos Paz,AR,-31.4241,-64.4978,70.39,58,18,20.0,few clouds
1185,Dingle,PH,10.9995,122.6711,76.42,95,100,1.16,light rain
1186,Tamiahua,MX,21.2667,-97.45,88.68,56,100,10.6,overcast clouds
1187,Atakpame,TG,7.5333,1.1333,84.33,57,74,5.84,broken clouds
1188,Nishihara,JP,26.1842,127.7558,78.85,94,40,5.75,scattered clouds
1189,Harper,LR,4.375,-7.7169,78.12,84,100,1.28,overcast clouds
1190,Sioux Lookout,CA,50.1001,-91.917,61.18,94,90,9.22,light rain
1191,Nemuro,JP,43.3236,145.575,53.24,93,100,16.58,overcast clouds
1192,Ko Samui,TH,9.5357,99.9357,82.83,72,100,17.11,light rain
1193,Price,US,39.5994,-110.8107,72.66,10,1,9.22,clear sky
1194,Vysokogornyy,RU,50.1167,139.15,57.42,98,100,2.33,overcast clouds
1195,Porto Velho,BR,-8.7619,-63.9039,91.45,49,40,2.3,scattered clouds
1196,Baykit,RU,61.67,96.37,39.47,95,66,2.39,broken clouds
1197,Aksha,RU,50.2814,113.2867,57.0,85,100,5.73,light rain
1198,Krasnoselkup,RU,65.7,82.4667,48.96,97,100,10.74,light rain
1199,Kununurra,AU,-15.7667,128.7333,51.78,82,85,0.0,overcast clouds
1200,Kudahuvadhoo,MV,2.6708,72.8944,83.62,74,46,14.67,scattered clouds
1201,Xiongyue,CN,40.1774,122.1228,66.69,84,100,9.08,overcast clouds
1202,Lakes Entrance,AU,-37.8811,147.981,52.18,90,100,22.19,light rain
1203,Katsuura,JP,35.1333,140.3,70.11,79,99,7.0,overcast clouds
1204,Lompoc,US,34.6391,-120.4579,80.85,47,1,16.11,clear sky
1205,Rio Grande,BR,-32.035,-52.0986,57.31,45,53,16.08,broken clouds
1206,Bria,CF,6.5423,21.9863,79.95,53,100,3.06,overcast clouds
1207,Namatanai,PG,-3.6667,152.4333,78.91,82,18,9.46,light rain
1208,Villamontes,BO,-21.25,-63.5,78.06,36,3,4.18,clear sky
1209,Qidong,CN,31.8128,121.6561,78.04,96,92,7.43,overcast clouds
1210,Nelson Bay,AU,-32.7167,152.15,50.77,86,31,12.91,scattered clouds
1211,Lebanon,US,36.2081,-86.2911,84.96,74,40,6.91,scattered clouds
1212,Misasi,TZ,-3.0,33.0833,70.97,46,15,3.58,few clouds
1213,Kikwit,CD,-5.041,18.8162,80.17,40,75,3.49,broken clouds
1214,Dubbo,AU,-32.25,148.6167,35.73,100,35,3.44,scattered clouds
1215,Yokadouma,CM,3.5167,15.05,74.35,89,97,2.55,light rain
1216,Richards Bay,ZA,-28.783,32.0377,63.55,84,0,7.0,clear sky
1217,Timmins,CA,48.4669,-81.3331,70.93,33,14,8.59,few clouds
1218,Dali,CN,25.7,100.1833,59.4,94,100,2.15,overcast clouds
1219,Mana,GF,5.6592,-53.7767,81.3,76,67,8.03,broken clouds
1220,Sibiti,CG,-3.6819,13.3499,76.51,70,89,2.26,overcast clouds
1221,Sibu,MY,2.3,111.8167,73.71,88,40,6.91,scattered clouds
1222,Powell,US,40.1578,-83.0752,84.88,70,75,1.99,broken clouds
1223,Dongsheng,CN,39.8161,109.9776,66.0,59,35,14.54,scattered clouds
1224,Kalivai,GR,35.4512,24.1735,73.02,83,20,6.91,few clouds
1225,Ciudad Bolivar,VE,8.1222,-63.5497,89.19,48,96,7.85,overcast clouds
1226,Kapit,MY,2.0167,112.9333,73.45,99,100,1.39,light rain
1227,Sakakah,SA,29.9697,40.2064,90.97,13,0,11.61,clear sky
1228,Baglung,NP,28.2719,83.5898,70.79,97,100,2.42,overcast clouds
1229,Carballo,ES,43.213,-8.691,81.09,77,2,13.13,clear sky
1230,Gazojak,TM,41.1875,61.4036,87.24,16,2,8.79,clear sky
1231,Waddan,LY,29.1614,16.139,83.93,28,1,14.63,clear sky
1232,Qandala,SO,11.472,49.8728,91.96,54,97,4.38,overcast clouds
1233,Bereda,ES,43.2686,-7.5406,68.88,65,0,9.33,clear sky
1234,Grand-Santi,GF,4.25,-54.3833,80.64,91,98,0.83,overcast clouds
1235,Cambuci,BR,-21.5753,-41.9111,81.84,65,86,4.85,overcast clouds
1236,Alihe,CN,50.5667,123.7167,52.38,84,3,2.44,clear sky
1237,La Macarena,CO,2.1837,-73.7849,84.99,60,70,7.36,broken clouds
1238,San Juan,AR,-31.5375,-68.5364,79.74,40,3,5.95,clear sky
1239,Sandy Bay,AU,-42.913,147.3532,57.06,94,90,4.0,drizzle
1240,Angoram,PG,-4.0625,144.0661,71.85,99,37,2.21,scattered clouds
1241,Bulgan,MN,48.8125,103.5347,51.67,90,97,2.55,light rain
1242,Kisangani,CD,0.5167,25.2,81.72,52,73,1.28,broken clouds
1243,Shimoda,JP,34.6667,138.95,67.15,81,100,1.21,overcast clouds
1244,Changying,CN,52.8733,123.3213,49.69,89,2,3.09,clear sky
1245,Kuvshinovo,RU,57.0295,34.1725,54.52,98,97,6.38,light rain
1246,Aracati,BR,-4.5617,-37.7697,87.31,50,16,8.88,few clouds
1247,Nortelandia,BR,-14.4547,-56.8028,84.56,48,99,5.84,overcast clouds
1248,Kurumkan,RU,54.3,110.3,52.43,86,96,3.53,overcast clouds
1249,Khamanon,IN,30.8186,76.3508,90.79,35,2,9.8,clear sky
1250,Vostok,RU,46.4856,135.8833,55.47,99,100,3.02,light rain
1251,Taoudenni,ML,22.6783,-3.9836,112.44,6,0,13.33,clear sky
1252,Gat,IL,31.61,34.7642,77.4,4,0,7.34,clear sky
1253,Araouane,ML,18.9048,-3.5265,106.52,10,1,0.87,clear sky
1254,Poum,NC,-20.2333,164.0167,74.79,75,100,14.45,overcast clouds
1255,Maracaju,BR,-21.6144,-55.1683,70.7,63,100,6.89,overcast clouds
1256,Aguimes,ES,27.9054,-15.4461,79.43,34,0,23.02,clear sky
1257,Barcelos,PT,41.5388,-8.6151,86.29,47,27,6.04,scattered clouds
1258,Baijiantan,CN,45.6333,85.1833,71.67,47,98,16.87,overcast clouds
1259,Rosario Do Sul,BR,-30.2583,-54.9142,59.65,46,37,8.59,scattered clouds
1260,Merauke,ID,-8.4667,140.3333,78.03,88,61,11.03,broken clouds
1261,Samarai,PG,-10.6167,150.6667,80.15,85,10,10.96,clear sky
1262,Seinajoki,FI,62.7945,22.8282,72.34,33,11,1.99,few clouds
1263,Shahrud,IR,36.4182,54.9763,74.86,43,0,11.41,clear sky
1264,Cotonou,BJ,6.3654,2.4183,80.58,78,20,11.5,light rain
1265,Poya,NC,-21.35,165.15,70.2,85,100,5.26,moderate rain
1266,Qinzhou,CN,21.95,108.6167,80.22,87,58,4.99,broken clouds
1267,Berdigestyakh,RU,62.0989,126.6992,47.79,91,33,6.89,scattered clouds
1268,Balkanabat,TM,39.5108,54.3671,81.52,45,0,10.96,clear sky
1269,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,54.19,71,75,11.18,light rain
1270,Havelock,US,34.8791,-76.9013,90.05,80,95,5.01,overcast clouds
1271,Rosetta,EG,31.4044,30.4164,72.99,77,0,9.62,clear sky
1272,Shwebo,MM,22.5667,95.7,79.54,79,90,12.86,overcast clouds
1273,Tobermory,CA,45.2501,-81.6665,57.56,81,100,11.16,overcast clouds
1274,Constitucion,CL,-35.3333,-72.4167,63.82,61,53,9.4,broken clouds
1275,Meulaboh,ID,4.1363,96.1285,77.38,86,92,4.23,overcast clouds
1276,Sao Miguel,BR,-5.4667,-35.3667,86.77,64,10,17.87,clear sky
1277,Najran,SA,17.4924,44.1277,90.25,12,55,5.46,broken clouds
1278,Hammerfest,NO,70.6634,23.6821,61.25,82,75,4.61,light rain
1279,Quatre Cocos,MU,-20.2078,57.7625,75.31,76,88,20.65,overcast clouds
1280,Puerto Escondido,MX,15.85,-97.0667,77.83,69,90,0.0,overcast clouds
1281,Carrollton,US,32.9537,-96.8903,91.76,62,40,3.0,scattered clouds
1282,Russell,US,32.3502,-85.1999,87.96,72,75,4.61,broken clouds
1283,Deputatskiy,RU,69.3,139.9,45.64,55,43,3.51,scattered clouds
1284,Sinnai,IT,39.3042,9.2036,79.25,55,0,6.91,clear sky
1285,Dhing,IN,26.4667,92.4667,78.26,93,100,3.51,overcast clouds
1286,Honningsvag,NO,70.9821,25.9704,51.55,93,75,5.75,moderate rain
1287,Minab,IR,27.1467,57.0801,90.9,68,10,4.85,clear sky
1288,Iberia,US,29.9502,-91.7507,89.98,62,1,14.97,clear sky
1289,Ilabaya,PE,-17.4208,-70.5133,75.88,23,47,9.22,scattered clouds
1290,Tokur,RU,53.1333,132.9,46.04,98,44,3.8,scattered clouds
1291,Prado,BR,-17.3411,-39.2208,76.86,73,47,8.77,scattered clouds
1292,Resavica,RS,44.0408,21.5816,57.07,83,28,4.25,scattered clouds
1293,Marawi,PH,7.9986,124.2928,66.65,96,100,2.86,overcast clouds
1294,Lufilufi,WS,-13.8745,-171.5986,76.78,78,87,20.13,light rain
1295,Enid,US,36.3956,-97.8784,99.14,55,40,11.01,scattered clouds
1296,Provost,CA,52.3501,-110.2683,66.65,53,99,15.41,overcast clouds
1297,Chake Chake,TZ,-5.2459,39.7666,76.93,70,41,15.59,scattered clouds
1298,Moroni,KM,-11.7022,43.2551,75.07,75,12,13.69,few clouds
1299,Antigonish,CA,45.6169,-61.9986,63.14,60,55,1.99,broken clouds
1300,Brignais,FR,45.6736,4.7548,82.8,36,0,11.5,clear sky
1301,Mataruska Banja,RS,43.6901,20.6109,65.98,72,20,0.0,few clouds
1302,Fuling,CN,29.7022,107.3919,72.9,88,96,2.75,overcast clouds
1303,Belford Roxo,BR,-22.7642,-43.3994,74.91,80,90,6.91,overcast clouds
1304,Fonte Boa,BR,-2.4959,-66.2662,88.43,60,87,1.41,overcast clouds
1305,Saint Anthony,US,45.0205,-93.218,84.52,54,1,1.99,clear sky
1306,Yurty,RU,56.0498,97.6348,41.81,65,7,2.1,clear sky
1307,Kantunilkin,MX,21.0917,-87.45,89.44,39,96,6.06,overcast clouds
1308,Mongu,ZM,-15.2484,23.1274,61.41,29,0,6.49,clear sky
1309,Rabo De Peixe,PT,37.8,-25.5833,67.51,83,75,3.44,broken clouds
1310,Rockford,US,42.2711,-89.094,93.54,43,40,5.75,scattered clouds
1311,Victoria Point,AU,-27.5833,153.3,50.92,88,6,5.79,clear sky
1312,Nha Trang,VN,12.25,109.1833,82.4,71,100,5.53,overcast clouds
1313,Totness,SR,5.8833,-56.3167,83.48,65,43,7.56,scattered clouds
1314,Inhambane,MZ,-23.865,35.3833,66.18,94,40,3.44,scattered clouds
1315,Bayir,TR,37.2687,28.2167,68.52,74,34,2.04,scattered clouds
1316,Nadym,RU,65.5333,72.5167,53.06,69,95,9.22,overcast clouds
1317,Husavik,IS,66.0449,-17.3389,39.11,98,100,26.08,overcast clouds
1318,Pokhara,NP,28.2333,83.9833,72.14,94,99,0.49,overcast clouds
1319,Son Tay,VN,21.1378,105.505,82.33,88,100,3.04,overcast clouds
1320,Okhansk,RU,57.7186,55.3877,62.67,69,46,3.96,scattered clouds
1321,Macedo De Cavaleiros,PT,41.5382,-6.9611,80.31,63,50,6.4,light rain
1322,Khasan,RU,42.4308,130.6434,58.3,93,11,4.54,few clouds
1323,Boueni,YT,-12.9025,45.0761,76.98,66,7,13.0,clear sky
1324,Nauta,PE,-4.5061,-73.5757,92.95,45,15,2.46,few clouds
1325,Isoka,ZM,-10.1606,32.6335,57.99,70,0,1.5,clear sky
1326,Kaupanger,NO,61.1845,7.2404,59.49,87,75,13.8,broken clouds
1327,Krasnoborsk,RU,61.5598,45.934,63.23,51,29,3.65,scattered clouds
1328,Telimele,GN,10.9167,-13.3333,80.94,67,100,2.62,overcast clouds
1329,Korem,ET,12.5058,39.5228,64.87,23,98,2.1,overcast clouds
1330,Inuvik,CA,68.3499,-133.7218,59.76,68,75,9.22,broken clouds
1331,Manama,BH,26.2154,50.5832,98.78,47,1,19.57,dust
1332,Kuju,IN,23.7167,85.5,77.74,83,68,2.98,light rain
1333,Shelbyville,US,35.4834,-86.4603,84.25,43,99,8.03,overcast clouds
1334,Makokou,GA,0.5738,12.8642,72.09,97,96,1.5,moderate rain
1335,Tutoia,BR,-2.7619,-42.2744,87.78,81,41,6.29,scattered clouds
1336,Mahibadhoo,MV,3.7833,72.9667,83.41,74,48,14.88,scattered clouds
1337,Cap Malheureux,MU,-19.9842,57.6142,75.69,70,82,13.0,light rain
1338,Teahupoo,PF,-17.8333,-149.2667,71.56,84,100,4.05,moderate rain
1339,Auki,SB,-8.7676,160.7034,77.34,88,48,4.83,scattered clouds
1340,Narsaq,GL,60.9167,-46.05,48.42,82,100,5.44,overcast clouds
1341,Butka,RU,56.7179,63.7866,54.01,65,66,0.87,broken clouds
1342,San Mateo Ixtatan,GT,15.8319,-91.4781,69.35,76,95,2.08,overcast clouds
1343,Singkang,MY,2.1006,102.7994,78.69,89,95,2.68,overcast clouds
1344,Rawlins,US,41.7911,-107.2387,64.62,15,1,14.97,clear sky
1345,Morant Bay,JM,17.8815,-76.4093,86.67,68,55,11.63,broken clouds
1346,Karpogory,RU,64.0019,44.4451,66.94,43,72,4.27,broken clouds
1347,Tomatlan,MX,19.9333,-105.25,93.38,36,4,9.48,clear sky
1348,Yarmouth,US,41.7057,-70.2286,73.45,63,1,9.22,clear sky
1349,Gizo,SB,-8.103,156.8419,81.18,78,13,7.65,few clouds
