City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
394,Sergeyevka,46,KZ,2021-06-11 05:42:54,40,53.88,67.4158,65.35,9.37
395,Orange Cove,0,US,2021-06-11 05:42:55,31,36.6244,-119.3137,66.79,3.89
396,Rocha,4,UY,2021-06-11 05:40:11,89,-34.4833,-54.3333,46.96,7.02
397,San Rafael,46,AR,2021-06-11 05:42:46,59,-34.6177,-68.3301,48.97,4.45
398,Cap Malheureux,97,MU,2021-06-11 05:42:55,67,-19.9842,57.6142,77.47,11.99
399,Salym,53,RU,2021-06-11 05:42:56,32,60.0625,71.4789,65.57,3.78
400,Boyuibe,28,BO,2021-06-11 05:42:56,77,-20.4167,-63.2833,59.18,7.27
401,Victoria,76,HK,2021-06-11 05:38:22,76,22.2855,114.1577,93.25,1.99
402,Dodge City,1,US,2021-06-11 05:42:56,80,37.7528,-100.0171,81.25,8.99
403,Kenai,75,US,2021-06-11 05:38:52,55,60.5544,-151.2583,59.05,8.05
404,Geraldton,75,AU,2021-06-11 05:42:57,68,-28.7667,114.6,71.13,4.61
405,Kalevala,15,RU,2021-06-11 05:42:57,35,65.2,31.1667,72.3,8.68
406,Xinxiang,41,CN,2021-06-11 05:42:58,28,35.3089,113.8672,96.21,5.59
407,Sakaiminato,75,JP,2021-06-11 05:42:58,73,35.55,133.2333,75.13,11.5
408,Kargasok,32,RU,2021-06-11 05:42:58,38,59.0556,80.8572,59.09,4.29
409,Darhan,100,MN,2021-06-11 05:42:59,75,49.4867,105.9228,58.95,10.6
410,Portland,90,US,2021-06-11 05:38:12,67,45.5234,-122.6762,60.75,1.01
411,Meulaboh,92,ID,2021-06-11 05:42:59,55,4.1363,96.1285,86.79,5.21
412,Cayenne,90,GF,2021-06-11 05:39:35,84,4.9333,-52.3333,80.1,5.99
413,Sept-Iles,1,CA,2021-06-11 05:43:00,81,50.2001,-66.3821,39.63,8.05
414,Rafai,42,CF,2021-06-11 05:43:00,60,4.95,23.9167,76.87,1.88
415,Ostersund,0,SE,2021-06-11 05:43:00,68,63.1792,14.6357,70.61,9.22
416,Hirara,75,JP,2021-06-11 05:43:00,70,24.8,125.2833,88.07,11.5
417,Green Bay,1,US,2021-06-11 05:43:01,53,44.5192,-88.0198,75.97,6.91
418,Kirakira,97,SB,2021-06-11 05:43:01,81,-10.4544,161.9205,81.91,10.51
419,Hokitika,100,NZ,2021-06-11 05:43:01,89,-42.7167,170.9667,54.54,4.09
420,Zheleznodorozhnyy,98,RU,2021-06-11 05:43:02,92,55.7503,38.0042,57.72,8.48
421,Mahina,75,PF,2021-06-11 05:43:02,78,-17.5065,-149.489,81.75,4.61
422,Murten,43,CH,2021-06-11 05:43:02,87,46.9283,7.1172,65.21,0.0
423,Auki,72,SB,2021-06-11 05:43:03,74,-8.7676,160.7034,83.37,5.82
424,Sola,97,VU,2021-06-11 05:43:03,72,-13.8833,167.55,80.11,17.85
425,Turukhansk,99,RU,2021-06-11 05:43:03,47,65.8167,87.9833,50.92,13.15
426,Usinsk,100,RU,2021-06-11 05:43:04,29,65.9939,57.5281,71.58,17.67
427,Latur,91,IN,2021-06-11 05:43:04,57,18.4,76.5833,83.25,18.45
428,Kidal,0,ML,2021-06-11 05:42:17,27,18.4411,1.4078,87.46,11.41
429,Velingara,100,SN,2021-06-11 05:43:04,81,13.15,-14.1167,76.12,2.3
430,Makaryev,79,RU,2021-06-11 05:43:05,47,57.8797,43.8069,68.18,10.51
431,Carutapera,100,BR,2021-06-11 05:43:05,98,-1.195,-46.02,73.11,5.12
432,Mocuba,0,MZ,2021-06-11 05:43:05,83,-16.8392,36.9856,66.4,2.98
433,Coari,94,BR,2021-06-11 05:43:06,96,-4.085,-63.1414,72.12,2.86
434,Paamiut,100,GL,2021-06-11 05:43:07,86,61.994,-49.6678,36.14,1.34
435,Goderich,18,CA,2021-06-11 05:40:25,42,43.7501,-81.7165,66.52,10.36
436,Chota,49,PE,2021-06-11 05:43:07,95,-6.55,-78.65,51.28,4.36
437,Kavaratti,100,IN,2021-06-11 05:40:21,75,10.5669,72.642,83.84,16.35
438,Amagi,100,JP,2021-06-11 05:43:08,50,33.4167,130.65,80.65,0.85
439,Sirjan,0,IR,2021-06-11 05:43:08,10,29.452,55.6814,91.72,2.68
440,Kanye,41,BW,2021-06-11 05:43:09,55,-24.9667,25.3327,50.95,6.15
441,Amapa,94,BR,2021-06-11 05:43:09,100,1.0,-52.0,70.52,1.97
442,Ginda,56,IN,2021-06-11 05:43:10,44,30.6945,78.4932,83.77,6.8
443,Miramar,20,US,2021-06-11 05:38:32,78,25.9873,-80.2323,82.42,10.36
444,Korem,88,ET,2021-06-11 05:43:10,18,12.5058,39.5228,74.73,6.49
445,Tateyama,52,JP,2021-06-11 05:43:11,66,34.9833,139.8667,80.62,10.92
446,Christchurch,90,NZ,2021-06-11 05:39:10,91,-43.5333,172.6333,52.0,3.44
447,Vengerovo,79,RU,2021-06-11 05:43:11,57,55.6848,76.7471,60.69,6.22
448,Villa Carlos Paz,35,AR,2021-06-11 05:43:12,84,-31.4241,-64.4978,46.38,3.67
449,Ko Samui,20,TH,2021-06-11 05:38:48,62,9.5357,99.9357,89.51,9.22
450,Machilipatnam,100,IN,2021-06-11 05:43:13,84,16.1667,81.1333,79.0,15.82
451,Martyush,3,RU,2021-06-11 05:43:13,44,56.4,61.8819,65.28,7.31
452,Ostrovnoy,43,RU,2021-06-11 05:40:09,37,68.0531,39.5131,71.08,22.48
453,San Ramon,1,US,2021-06-11 05:39:43,67,37.7799,-121.978,57.52,1.99
454,Mangai,17,CD,2021-06-11 05:43:13,55,-4.05,19.5333,74.71,1.72
455,Tuatapere,43,NZ,2021-06-11 05:43:14,93,-46.1333,167.6833,44.58,1.83
456,Coahuayana,65,MX,2021-06-11 05:43:14,83,18.7333,-103.6833,78.24,2.86
457,Turan,75,VN,2021-06-11 05:42:50,66,16.0678,108.2208,89.65,1.14
458,Juterbog,67,DE,2021-06-11 05:43:14,69,51.9833,13.0833,69.62,3.36
459,Westport,1,US,2021-06-11 05:38:35,76,41.1415,-73.3579,64.15,4.0
460,Rincon,1,US,2021-06-11 05:43:15,88,32.296,-81.2354,80.51,6.91
461,Noumea,100,NC,2021-06-11 05:43:15,99,-22.2763,166.4572,75.18,7.0
462,Wagar,16,SD,2021-06-11 05:43:15,39,16.1525,36.2032,90.37,14.09
463,Xining,100,CN,2021-06-11 05:43:16,40,36.6167,101.7667,71.19,3.53
464,Kurchum,80,KZ,2021-06-11 05:43:16,48,48.5722,83.6542,71.4,7.94
465,Yangjiang,100,CN,2021-06-11 05:43:16,62,21.85,111.9667,88.95,15.41
466,Asau,47,RO,2021-06-11 05:43:17,62,46.4333,26.4,67.75,1.21
467,Sao Filipe,99,CV,2021-06-11 05:43:17,87,14.8961,-24.4956,72.54,4.7
468,Verkhnyaya Toyma,46,RU,2021-06-11 05:43:17,31,62.2349,44.9985,74.26,3.29
469,Vetrisoaia,6,RO,2021-06-11 05:43:18,66,46.43,28.2083,67.86,12.93
470,Gladstone,89,AU,2021-06-11 05:43:18,27,-23.85,151.25,66.13,8.05
471,Sholokhovskiy,15,RU,2021-06-11 05:43:18,72,48.2807,41.0459,69.12,7.61
472,Pirenopolis,97,BR,2021-06-11 05:43:19,58,-15.8525,-48.9592,66.69,4.45
473,Tocopilla,12,CL,2021-06-11 05:43:19,74,-22.092,-70.1979,61.95,4.65
474,Cantapoy,99,PH,2021-06-11 05:43:19,68,9.4906,125.4364,85.03,4.83
475,Saldanha,88,ZA,2021-06-11 05:40:11,62,-33.0117,17.9442,50.05,7.65
476,Broome,3,US,2021-06-11 05:43:20,90,42.2506,-75.833,63.61,4.97
477,Dzaoudzi,20,YT,2021-06-11 05:43:20,65,-12.7887,45.2699,80.49,18.41
478,Shelburne,21,CA,2021-06-11 05:43:20,42,44.0787,-80.2041,64.6,7.7
479,Vostok,100,RU,2021-06-11 05:43:20,91,46.4856,135.8833,59.83,5.21
480,Quesnel,40,CA,2021-06-11 05:43:21,81,52.9999,-122.5029,48.7,6.91
481,Santander,40,ES,2021-06-11 05:38:24,94,43.4647,-3.8044,61.83,0.0
482,Businga,77,CD,2021-06-11 05:43:21,73,3.3333,20.8833,77.02,1.48
483,Pouembout,100,NC,2021-06-11 05:43:21,65,-21.1333,164.9,74.97,6.82
484,Bensonville,100,LR,2021-06-11 05:43:22,96,6.4461,-10.6125,73.31,1.66
485,College,75,US,2021-06-11 05:43:04,52,64.8569,-147.8028,63.59,3.44
486,Siderno,56,IT,2021-06-11 05:43:22,72,38.2779,16.302,73.78,6.06
487,Quelimane,75,MZ,2021-06-11 05:43:22,100,-17.8786,36.8883,60.75,3.44
488,Mae Sai,96,TH,2021-06-11 05:43:23,91,20.4335,99.8762,85.32,2.37
489,Nome,90,US,2021-06-11 05:43:23,87,64.5011,-165.4064,43.16,4.61
490,Kanadey,100,RU,2021-06-11 05:43:23,92,53.1679,47.5264,62.49,5.01
491,Ahipara,100,NZ,2021-06-11 05:43:24,90,-35.1667,173.1667,60.15,7.67
492,Ancud,100,CL,2021-06-11 05:43:24,96,-41.8697,-73.8203,56.73,18.19
493,Scarborough,97,GB,2021-06-11 05:41:45,84,54.2797,-0.4044,64.53,4.0
494,Makat,85,KZ,2021-06-11 05:43:24,36,47.6469,53.3463,80.24,7.18
495,Dzhebariki-Khaya,0,RU,2021-06-11 05:43:25,23,62.2167,135.8,72.37,3.04
496,Kendallville,1,US,2021-06-11 05:43:25,100,41.4414,-85.265,72.72,0.0
497,Yumen,50,CN,2021-06-11 05:43:26,13,40.2833,97.2,87.51,5.59
498,Basco,89,PH,2021-06-11 05:43:26,78,20.4487,121.9702,85.35,17.31
499,Andra,64,RU,2021-06-11 05:43:26,31,62.5147,65.8878,69.26,8.81
500,Kisangani,52,CD,2021-06-11 05:43:26,69,0.5167,25.2,78.48,2.55
501,Port Hardy,75,CA,2021-06-11 05:43:27,82,50.6996,-127.4199,53.78,0.0
502,Abalak,24,RU,2021-06-11 05:43:27,32,58.1286,68.5944,65.73,7.02
503,Mezen,28,RU,2021-06-11 05:43:27,26,65.8522,44.24,75.06,9.17
504,Bambanglipuro,24,ID,2021-06-11 05:43:28,70,-7.95,110.2833,69.6,10.33
505,Tura,100,IN,2021-06-11 05:43:28,94,25.5198,90.2201,74.55,3.94
506,Presidencia Roque Saenz Pena,46,AR,2021-06-11 05:43:28,95,-26.7852,-60.4388,54.18,4.74
507,Chara,10,RU,2021-06-11 05:43:29,33,56.9064,118.2631,71.89,3.11
508,Mamala,100,PH,2021-06-11 05:43:29,65,14.0167,121.5167,79.02,3.62
509,Ust-Nera,90,RU,2021-06-11 05:43:29,40,64.5667,143.2,57.7,3.22
510,Severobaykalsk,97,RU,2021-06-11 05:43:30,76,55.65,109.3167,50.7,6.11
511,Awjilah,74,LY,2021-06-11 05:43:30,54,29.1081,21.2869,73.78,12.03
512,Jaru,77,BR,2021-06-11 05:43:30,64,-10.4389,-62.4664,77.49,1.19
513,Saint-Augustin,16,CA,2021-06-11 05:43:30,76,51.226,-58.6502,40.68,2.06
514,Manono,6,CD,2021-06-11 05:43:31,49,-7.3,27.4167,74.93,9.1
515,Zonguldak,0,TR,2021-06-11 05:43:31,58,41.25,31.8333,56.25,1.9
516,Vestmanna,90,FO,2021-06-11 05:43:31,93,62.1564,-7.1664,47.32,12.66
517,San Cristobal,50,VE,2021-06-11 05:43:32,95,7.7669,-72.225,62.87,3.58
518,Aleksinac,77,RS,2021-06-11 05:43:32,83,43.5417,21.7078,63.3,4.27
519,Tautira,59,PF,2021-06-11 05:43:33,79,-17.7333,-149.15,82.0,11.45
520,Coihaique,20,CL,2021-06-11 05:43:33,93,-45.5752,-72.0662,44.55,11.5
521,Shimoda,96,JP,2021-06-11 05:40:53,68,34.6667,138.95,77.36,8.93
522,Itea,19,GR,2021-06-11 05:43:33,58,38.4333,22.4167,73.0,1.52
523,Verkhovazhye,0,RU,2021-06-11 05:43:34,35,60.7472,42.0465,71.08,5.44
524,Martapura,40,ID,2021-06-11 05:43:34,58,-3.4167,114.85,91.49,4.61
525,Cloquet,90,US,2021-06-11 05:43:34,94,46.7216,-92.4594,60.35,3.44
526,Kristiansund,0,NO,2021-06-11 05:43:35,55,63.1115,7.732,66.85,5.75
527,Linkoping,0,SE,2021-06-11 05:43:35,75,58.4109,15.6216,64.53,4.61
528,Kieta,90,PG,2021-06-11 05:43:35,74,-6.2167,155.6333,83.08,4.99
529,Pensacola,20,US,2021-06-11 05:43:35,89,30.4213,-87.2169,81.86,1.01
530,Yantal,68,RU,2021-06-11 05:43:36,26,56.8471,105.2542,64.26,7.83
531,Struer,19,DK,2021-06-11 05:43:36,88,56.4912,8.5838,60.98,10.69
532,Yongan,100,CN,2021-06-11 05:43:37,19,39.6957,113.6871,78.06,12.44
533,Samur,21,RU,2021-06-11 05:43:37,58,41.8253,48.486,75.33,14.92
534,Bandarbeyla,82,SO,2021-06-11 05:43:37,50,9.4942,50.8122,86.83,32.17
535,Aguimes,20,ES,2021-06-11 05:43:38,82,27.9054,-15.4461,71.85,20.71
536,Ayagoz,77,KZ,2021-06-11 05:43:38,26,47.9714,80.4392,68.05,13.65
537,Esmeraldas,46,BR,2021-06-11 05:43:38,88,-19.7625,-44.3139,61.66,2.84
538,Birin,100,NP,2021-06-11 05:43:38,89,26.8865,88.0718,67.6,3.67
539,Namatanai,100,PG,2021-06-11 05:43:39,74,-3.6667,152.4333,83.68,12.33
540,Taksimo,41,RU,2021-06-11 05:43:39,26,56.3444,114.8794,80.89,2.8
541,Deputatskiy,9,RU,2021-06-11 05:43:39,25,69.3,139.9,59.56,10.11
542,Nizhniy Kuranakh,87,RU,2021-06-11 05:43:40,64,58.8353,125.4869,62.73,4.0
543,Morondava,0,MG,2021-06-11 05:43:40,64,-20.2833,44.2833,70.2,6.22
544,Ornskoldsvik,40,SE,2021-06-11 05:43:40,94,63.2909,18.7153,66.02,6.91
545,Hofn,84,IS,2021-06-11 05:40:27,75,64.2539,-15.2082,45.75,8.03
546,Kichera,87,RU,2021-06-11 05:43:41,67,55.9375,110.0997,60.78,7.05
547,Egvekinot,98,RU,2021-06-11 05:43:41,70,66.3167,-179.1667,39.6,1.88
548,Harper,100,LR,2021-06-11 05:43:41,86,4.375,-7.7169,76.98,4.16
549,Skjervoy,100,NO,2021-06-11 05:43:42,84,70.0311,20.9714,59.0,6.67
550,San Pedro De Macoris,99,DO,2021-06-11 05:43:42,82,18.4616,-69.2972,77.49,6.13
551,Nizwa,4,OM,2021-06-11 05:43:42,22,22.9333,57.5333,102.29,4.56
552,Hede,6,CN,2021-06-11 05:43:42,52,33.7681,120.2517,85.69,12.59
553,Buraydah,1,SA,2021-06-11 05:43:43,11,26.326,43.975,90.05,10.51
554,Rio Brilhante,100,BR,2021-06-11 05:43:43,98,-21.8019,-54.5464,65.17,6.08
555,Salta,20,AR,2021-06-11 05:39:13,90,-24.7859,-65.4117,57.49,1.99
556,Katherine,26,AU,2021-06-11 05:43:44,22,-14.4667,132.2667,80.92,6.91
557,Boffa,95,GN,2021-06-11 05:43:44,91,10.1667,-14.0333,76.75,4.43
558,Awbari,0,LY,2021-06-11 05:43:44,30,26.5921,12.7805,77.13,5.26
559,Janakpur,86,NP,2021-06-11 05:39:01,50,26.7183,85.9065,93.61,15.57
560,Bom Jesus,19,BR,2021-06-11 05:43:45,63,-9.0744,-44.3586,65.86,1.14
561,Slavyanka,100,RU,2021-06-11 05:43:45,99,42.8633,131.3847,57.99,9.78
562,Verkhnetulomskiy,99,RU,2021-06-11 05:43:45,41,68.6073,31.7962,71.73,13.62
563,Jacmel,66,HT,2021-06-11 05:43:46,78,18.2342,-72.5347,76.84,3.42
564,Kampot,100,KH,2021-06-11 05:43:46,76,10.6167,104.1833,77.05,11.74
565,Chicama,92,PE,2021-06-11 05:43:46,89,-7.8447,-79.1469,64.54,6.85
566,Hualmay,72,PE,2021-06-11 05:43:46,86,-11.0964,-77.6139,63.37,9.98
567,Ixhuatan,100,MX,2021-06-11 05:43:47,86,16.3569,-94.4825,76.69,4.05
568,Solnechnyy,100,RU,2021-06-11 05:43:47,96,50.7214,136.6319,57.88,8.05
569,Hurghada,0,EG,2021-06-11 05:43:47,32,27.2574,33.8129,86.04,11.5
570,Bainbridge,20,US,2021-06-11 05:43:48,58,47.6262,-122.5212,60.66,1.01
571,Bagu,100,PH,2021-06-11 05:43:48,77,18.4228,121.3583,85.33,3.58
572,Lukovetskiy,15,RU,2021-06-11 05:43:48,34,64.2956,41.9211,73.38,5.57
573,Kondinskoye,30,RU,2021-06-11 05:43:49,32,59.6481,67.41,67.53,6.49
574,Kodinar,19,IN,2021-06-11 05:43:49,68,20.7903,70.7031,88.36,17.25
575,Siguiri,68,GN,2021-06-11 05:43:49,83,11.6667,-9.5,74.75,3.49
576,Yar-Sale,100,RU,2021-06-11 05:40:13,67,66.8333,70.8333,56.53,21.21
577,Pedernales,91,DO,2021-06-11 05:43:50,71,18.0384,-71.744,79.45,3.13
578,Ulladulla,100,AU,2021-06-11 05:43:50,82,-35.35,150.4667,58.77,6.38
579,Novikovo,12,RU,2021-06-11 05:43:50,72,51.1537,37.8879,68.47,1.19
580,Nakhon Phanom,99,TH,2021-06-11 05:43:51,67,17.3333,104.4167,85.8,5.48
581,Vestmannaeyjar,100,IS,2021-06-11 05:43:51,86,63.4427,-20.2734,47.14,11.5
582,Ust-Tsilma,100,RU,2021-06-11 05:40:24,25,65.441,52.1498,74.71,9.53
583,Abaza,95,RU,2021-06-11 05:43:51,55,52.655,90.0928,60.24,5.46
584,San Carlos De Bariloche,40,AR,2021-06-11 05:43:52,71,-41.1456,-71.3082,47.44,29.93
585,Trairi,29,BR,2021-06-11 05:43:52,84,-3.2778,-39.2689,76.73,10.49
586,Collie,100,AU,2021-06-11 05:43:52,56,-33.3667,116.15,59.99,2.75
587,Balkhash,0,KZ,2021-06-11 05:40:17,46,46.844,74.9804,72.21,15.66
588,Sao Francisco De Assis,80,BR,2021-06-11 05:43:53,73,-29.5503,-55.1311,58.26,4.38
589,Mehamn,100,NO,2021-06-11 05:43:53,91,71.0357,27.8492,62.51,11.97
590,Southbridge,34,US,2021-06-11 05:43:53,85,42.0751,-72.0334,56.89,2.71
